"value","reportDate","prettyValue","realty_id","Адрес","URL","year_built","floor_count","ceiling","Тип.перекрытий","Подъездов","Количество.лифтов","flats","Реновация","Аварийность","Детская.площадка","Спортивная.площадка","Расстояние.до.первой.станции","Расстояние.до.второй.станции","Расстояние.до.третьей.станции","Название.первой.станции","Название.второй.станции","Название.третьей.станции","Ближайшая.станция.после.тритмента.расстояние","Ближайшая.станция.после.тритмента","Ближайшая.станция.до.тритмента.расстояние","Ближайшая.станция.до.тритмента","Сокращение.расстояния","cumprod","discounted_value","Number.of.queries","new_realty_id","grocery","clinic","nursery","school","api_url","Пассажирские","Грузовые","Грузовых.на.подъезд","elevators","gas_supply","sports","playground","treatment","distance","weights","subclass"
189394,"2021-02-01","189 394 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.2571,150659.454299578,2360,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"662"
196970,"2021-03-01","196 970 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.2618,156102.393406245,5047,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"661"
196970,"2021-04-01","196 970 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.2618,156102.393406245,4886,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"660"
196970,"2021-05-01","196 970 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.2618,156102.393406245,3581,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"659"
239130,"2021-11-01","239 130 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.2618,189514.978601997,5839,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"658"
265520,"2021-12-01","265 520 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.5085,176015.909844216,8106,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"657"
267314,"2022-01-01","267 314 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.5085,177205.17069937,5887,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"656"
266247,"2022-02-01","266 247 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.5085,176497.845541929,4637,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"655"
219697,"2022-06-01","219 697 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.5665,140247.047558251,9903,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"654"
219697,"2022-07-01","219 697 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.5665,140247.047558251,5384,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"653"
231439,"2022-08-01","231 439 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.5665,147742.738589212,6974,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"652"
233277,"2022-09-01","233 277 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.5985,145934.939005317,6155,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"651"
240848,"2022-10-01","240 848 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.5985,150671.254300907,14684,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"650"
236994,"2022-11-01","236 994 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.5985,148260.24397873,24961,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"649"
269978,"2022-12-01","269 978 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.6162,167044.920183146,17100,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"648"
244132,"2023-01-01","244 132 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.6162,151053.087489172,10806,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"647"
238446,"2023-02-01","238 446 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.6162,147534.958544735,12911,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"646"
210526,"2023-03-01","210 526 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.5821,133067.442007458,18245,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"645"
208717,"2023-04-01","208 717 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.5821,131924.025030023,9486,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"644"
209986,"2023-05-01","209 986 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.5821,132726.123506732,10085,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"643"
207072,"2023-06-01","207 072 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.6062,128920.433320882,14051,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"255"
252941,"2024-03-01","252 941 ₽/м²",59,"Москва, улица Теплый Стан, 15К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic",1973,12,2.48,"Другие",3,"6 пассажирских",168,"Нет","Нет","Да","Нет",421,1241,2279,"Генерала Тюленева","Тёплый Стан","Тютчевская",421,"Генерала Тюленева",1241,"Тёплый Стан",820,1.6694,151516.113573739,15879,59,13,0,15,9,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7",6,0,0,2,0,0,1,0,0.608523859330362,1,"254"
